timestamp,volume
1720720804950,28815184707.738712
1720724965144,23108832753.49101
1720728631910,29058990470.50597
1720732012080,28560689084.165646
1720735431035,28844197511.509068
1720739228088,28788081588.535297
1720742776153,29445698668.41561
1720746590228,24464663355.886955
1720750191443,29713796249.34714
1720753643821,29854977824.67798
1720757070942,26948672440.734913
1720761036894,28731639072.940628
1720764409775,28298093338.208817
1720767912409,28731596401.466534
1720771430507,28778252082.35313
1720775287281,28831903608.193645
1720778739266,28503475972.457077
1720782416600,27732302521.774956
1720785626511,28404238760.321247
1720789621779,26494356132.536945
1720793300022,25206408547.78021
1720797147011,25441001310.98108
1720800102442,25180024650.098156
1720804085467,24994374536.26095
1720807633532,25013550650.502113
1720810892408,23190282803.41439
1720814890479,23801437835.975155
1720818118863,22286612029.788727
1720821706040,20700691579.886353
1720825611258,26003734091.802677
1720829229039,25477303555.308113
1720832959898,24588878782.869404
1720836613026,23451784642.599384
1720839885145,22855456838.928577
1720843235562,21228798698.093773
1720846838147,20353260235.64259
1720850532256,22810561624.264584
1720854150380,21672312467.32118
1720857996365,21479108014.595676
1720861273976,21041993487.229366
1720864966594,19895818022.27819
1720868817050,20308269849.463264
1720872255093,21505048949.956078
1720876053016,20148452988.904972
1720879499740,19511697950.31971
1720883030580,18597449681.630802
1720886902141,18016848132.489876
1720890226173,17494847441.323467
1720894190269,16877271914.484495
1720897764818,15699205606.865883
1720901367579,14758480869.652174
1720904627540,12893208027.999393
1720908503286,13527867168.764338
1720911675611,15088607994.818834
1720915434577,14012758672.969776
1720919203234,17572722509.306602
1720922695156,18044659783.517822
1720926088366,18260929011.140083
1720929761655,18216918049.528496
1720933681183,19543491112.827682
1720937408056,20458463586.493126
1720940995258,21063432906.00724
1720944297924,21310220597.877815
1720948198821,21714389462.29017
1720951760681,21318355169.42677
1720955016203,19752350424.63964
1720958659221,20943703230.197403
1720962181943,19791088237.63336
1720965817096,20634627850.19233
1720969433476,21680910233.73646
1720972907238,21631649844.700096
1720976551147,20776840989.836926
1720980584279,21210661688.10329
1720983687049,19417980695.23183
1720987686795,19954159922.339092
1720991205508,21736267359.012505
1720994962032,22798556271.7742
1720998624402,23220355906.184772
1721002161002,22630437159.2644
1721005656227,15659193395.278605
1721009000503,22340763303.770252
1721012533357,23897970422.167255
1721016205138,26494126239.995396
1721020189582,26191551117.459244
1721023887097,26093293011.765377
1721027136325,25256167382.033726
1721030598690,27415605475.972946
1721034414460,27209964662.47009
1721038109337,28510203256.99575
1721041884499,28375150767.748158
1721045046838,29085486788.801594
1721048810037,29220358958.39241
1721052715503,30491049780.702133
1721056085395,25058836453.533073
1721059380311,32275669483.903492
1721063251234,34014530145.1467
1721066627821,35397390546.68881
1721070308379,36811734619.93402
1721073827154,39010332619.06241
1721077714458,28384342617.019176
1721081480785,37760808051.111824
1721084808732,39141033441.573135
1721088599658,40094042069.0735
1721091854722,38289450379.6534
1721095916362,39566428961.41476
1721099120442,38148803829.95945
1721102709705,35551336010.952835
1721106009470,26565525291.932785
1721109980553,35187387302.7372
1721113565601,36025346749.84402
1721116858634,37993536832.951965
1721120866728,37881739316.20922
1721124540330,40977866143.00891
1721127671759,39273498003.03517
1721131492927,41139374342.817955
1721135179874,42811680263.12982
1721138850507,43195046978.10325
1721142511879,43133058814.38941
1721146025641,44555551326.064445
1721149470090,41675584099.05103
1721152941050,44611827785.65898
1721156567814,42472660515.11394
1721160652288,40720833388.180466
1721164160075,44727936521.65289
1721167589181,44088070114.984375
1721171292343,42544975954.96511
1721174886489,43816446896.52314
1721178633147,43718907645.45618
1721181721220,41949419627.86558
1721185760596,44846565116.23148
1721189044908,43745660832.54102
1721193211338,44497649545.40625
1721196440297,41774716294.22397
1721200338701,41059067848.29795
1721203779645,34140383043.666367
1721207120758,40155832419.824974
1721210950870,39937359343.20394
1721214402732,39023412200.279396
1721218120018,37070183660.85265
1721221426557,37555546233.88724
1721225454493,36152630471.45819
1721228696636,36322786508.37706
1721232520207,36610913720.62583
1721236070908,34736521244.16974
1721239661357,36773910442.063156
1721243305414,36370624346.860435
1721246714204,35597678031.00111
1721250039330,34852443248.101524
1721253994001,34536195175.907234
1721257502078,32688364531.645157
1721261001358,33430369739.12787
1721264444078,32909008108.687084
1721268272166,31166475412.100075
1721272156174,32599238395.821133
1721275762208,32155535190.72421
1721279494973,32063219464.008984
1721283094851,32494826300.996563
1721286364201,32321101696.64108
1721289811488,29793757928.15591
1721293357499,30770538158.1191
1721297524854,30687689432.526184
1721301054036,29342044216.521595
1721304107150,29818210864.26903
1721307609263,29507592928.0332
1721311447986,29165388893.076313
1721315383163,27537593241.285088
1721319245584,30157800782.127937
1721322573031,27223920502.532284
1721325776875,28136803991.122967
1721329337513,29142673647.861668
1721333533311,29142386190.46868
1721336907350,24729363250.700447
1721340738848,28578175653.761433
1721344307763,28369738183.74712
1721347727153,24035686607.754494
1721351130831,25380958617.86012
1721354550260,28235944091.706482
1721358321433,25480004348.33115
1721362322194,27576109454.736187
1721365785217,27278600294.385124
1721368823847,22471157960.929
1721372727229,26909653702.323166
1721376666615,27804908548.421574
1721380138242,25850416751.72026
1721383461983,26842077898.14979
1721387204573,29223336615.575157
1721390659242,18430740450.83365
1721394652763,28936208310.202812
1721398048356,30906734002.243717
1721401211015,32394894648.433426
1721405370870,32673526411.338013
1721408970105,34493522998.55168
1721412727621,21061067332.42065
1721415761784,35911159816.87129
1721419354315,38262796377.61919
1721423015086,39440309373.68225
1721426552715,39167782924.357544
1721430394618,38598423018.54082
1721434204564,37361157041.72066
1721437426051,39508758059.88979
1721440838255,39694026124.268654
1721444723047,38263155055.895615
1721448585771,38692729247.46621
1721452185385,33309438613.941273
1721455675479,35562324932.052956
1721458959169,35007234500.068504
1721462959746,37120987070.66782
1721466275930,32378733852.043354
1721470171855,35587651791.5737
1721473483894,35163395700.980896
1721476864218,34783867447.95429
1721480859527,33519209225.31999
1721484575273,29014850507.905415
1721488183806,25548289589.51653
1721491780472,24977011715.8309
1721494889318,22209371857.247807
1721498693185,20851320221.153255
1721502542921,20621301635.49024
1721506083931,19164054503.658176
1721509315316,18588716231.640083
1721512994211,17481859841.215313
1721517016843,17375644550.926514
1721520623454,18881443362.220337
1721523792519,17153277377.862556
1721527459414,18110901041.397953
1721530867524,16004943667.266554
1721534604523,16487957765.936625
1721538184194,17160622489.08039
1721542073838,17613920838.913437
1721545419233,17948391020.73703
1721548851192,17639735123.59535
1721552452513,13086665085.613852
1721556112848,17612735114.246403
1721559678817,16416296507.566143
1721563375153,17520264694.48257
1721567452531,17794574528.69403
1721570956594,14314802891.206787
1721574197822,18843626329.829777
1721577883631,19284520201.11574
1721581589859,18180261360.531757
1721585321999,17550897548.922775
1721589046474,21179576548.5219
1721592652689,24154545690.603203
1721595831855,26462868191.789703
1721599611954,26739966533.558006
1721603087060,26584789593.396168
1721606557090,20685853575.840492
1721610182487,26409482913.338432
1721614096435,19276838491.173126
1721617744463,26970023122.81615
1721620920371,26701054727.47355
1721625257617,24823552208.91268
1721628153617,29552848383.68027
1721631695508,27847256663.551937
1721635713515,14965245358.691935
1721639504462,28912248313.95322
1721642530104,29416132252.24946
1721646527379,25787839746.78522
1721649756944,31458263648.61329
1721653848353,33672232718.35084
1721656892075,33922834429.74004
1721660870734,39769163329.540276
1721664152687,35171611408.43626
1721667908037,47548263116.830215
1721671346915,43069975125.81914
1721675452781,28329615295.025543
1721679070694,44459902127.63695
1721682697416,43041569087.187546
1721685761284,37975035214.774376
1721689711030,38343491902.15147
1721693385550,42196800331.00193
1721697063129,40531481356.10989
1721700656679,40942248440.189606
1721704053038,32620938409.317463
1721707488781,38041433680.01644
1721710988608,42762861746.03075
1721715150475,40263341569.52163
1721718395203,43038709548.04987
1721721748316,43844252719.26362
1721725250858,44582172428.07709
1721728833757,41304997389.26812
1721732436914,45358034517.075645
1721736278783,46197521625.25899
1721739949436,44670170063.50505
1721743466019,42861414618.690475
1721746937922,29473798868.154194
1721752696274,37847008550.016174
1721756051099,36486193059.03818
1721759783982,37333408395.166176
1721762208605,37168717769.676674
1721765061992,31349338764.80015
1721768421042,33262728477.295
1721772538956,35315570416.13609
1721775691485,33967529710.61453
1721779220769,36100536095.18872
1721783082498,30771734438.68753
1721786654342,36369510280.158485
1721790280216,37233660009.52343
1721793862911,34144609537.29582
1721798173937,36420678824.388954
1721801812350,31593672759.345684
1721806354690,32204826694.51393
1721809108753,33937187944.36399
1721811640958,34684977727.32477
1721817229151,33577367006.68045
1721820694766,32804522199.022133
1721823505633,27771452587.41795
1721827020022,31987415168.015205
1721831064388,30668007513.575123
1721834932865,31140481624.334972
1721839127475,29563476668.658398
1721842093989,28718118523.1881
1721846256061,28729596938.890064
1721849755149,28789173367.17221
1721852792907,27805404985.273952
1721857053113,28548601902.220894
1721859099814,28871084778.547188
1721862198379,29082811686.0599
1721865655709,28680123269.715443
1721871441631,31204953703.059017
1721873178524,32018950807.96241
1721876734795,33805994237.44375
1721880162081,32655835954.346973
1721884369518,31686527142.849564
1721889437278,35514583351.539825
1721893109490,33041062322.996582
1721894729814,33969929946.096935
1721898943133,36252659459.95018
1721903292889,35665004725.96047
1721906857211,36298404250.482956
1721911127903,37414983308.42409
1721913467270,36821168856.03129
1721918168876,39082608338.962296
1721920860374,39807462149.73672
1721924034270,39311065368.69276
1721927634564,39127349912.16516
1721932693239,39411332657.87323
1721936263185,38935262720.914185
1721939006199,36682860000.50114
1721941734219,36748931135.39468
1721947154866,40295722152.77585
1721949633957,37192122508.99695
1721954207605,40314017323.757256
1721957834551,38644632282.97842
1721961073819,37726989915.36057
1721962906245,38054554573.28014
1721967213059,37781278135.99075
1721970886720,37507315880.38634
1721975885466,26219279843.30707
1721979755651,36847893271.78638
1721983261539,36801139351.623055
1721986942021,36694802086.05242
1721990485571,36642568692.9786
1721993979286,35117093918.68449
1721997637532,36205547671.01399
1721999025954,24627701425.74142
1722002446094,23213154379.881104
1722006436752,32413495970.111603
1722011812338,33529069299.46644
1722015395799,34691761880.31253
1722018325161,30609923220.644413
1722021217134,30459465775.694386
1722024263281,33364600746.465496
1722029996023,31969807024.375244
1722033187921,31479992771.306225
1722035503101,25881309387.205757
1722040291827,24949440734.392
1722042402583,30181098920.582237
1722047807623,26648759479.029526
1722050048341,27610807284.340816
1722054572184,26129107053.785305
1722058738308,25034927829.45158
1722061746730,25030548308.32134
1722063748806,25309510992.74003
1722069575044,23521031051.262543
1722072480599,24633949346.88833
1722075399625,24307700817.588013
1722078588518,21557513934.861473
1722082673815,22858855798.597298
1722086991205,22734518967.782024
1722090690042,24390951892.891376
1722093119475,23538135530.719482
1722096729700,21897699439.407715
1722101237532,22238876603.633404
1722104562862,23887676961.88628
1722108560029,23483391577.994442
1722112488838,28488173926.520653
1722116217785,29767258724.035675
1722117998516,35271559758.46986
1722123221023,36201428151.823456
1722126739535,35794123788.05987
1722129773532,37167071545.51429
1722133228315,37268286279.36688
1722136386258,33640453957.41602
1722139899689,36897067212.881645
1722143434464,36635462729.68925
1722147611748,34916504812.32422
1722151600809,37297168029.17931
1722154231647,37771245344.43928
1722159154527,37606273676.411476
1722161434017,35129031260.93563
1722166235709,37547777295.63417
1722168644227,35962127873.3925
1722172506440,26809206176.44215
1722176189856,33666357325.17828
1722180253385,33750682330.0347
1722183209271,31394433555.899796
1722186447267,33034571191.577904
1722191189723,32222453424.76289
1722193526081,32213456737.037895
1722198191470,24689745731.97408
1722202191024,19139229634.943604
1722204542773,18560935670.584496
1722209189007,14305848589.762379
1722212542175,16814838306.658623
1722215880301,17023451660.8651
1722219781472,18586598294.68019
1722223714559,19018088966.83699
1722227548810,19865959250.83703
1722229609301,21199641674.71536
1722234685354,21366857479.792316
1722238268307,22180450003.12946
1722240551079,21255848089.70987
1722245322418,23167699930.59521
1722247457682,23339281027.837273
1722252340606,24041266164.723484
1722256131647,22876926799.274128
1722258071053,25246339131.076763
1722263437732,27034222446.46723
1722266315582,31106935202.10901
1722270070916,33150650912.932472
1722274068293,37978119368.33003
1722276276984,36699343634.71679
1722280911579,40131437007.610344
1722284036233,40604079869.485825
1722288045575,21561707731.71262
1722291111030,39009750612.629456
1722295088002,23260330938.244236
1722298225993,42347184004.560875
1722302552578,42800209526.492645
1722305689250,39262405466.07967
1722309505833,38578137150.90893
1722313428518,42130854531.16327
1722316737186,41323598033.45635
1722321523158,37195877021.64247
1722328031306,40533726834.03348
1722330584310,38010171512.99086
1722333976980,40144656225.264244
1722337654428,38609560487.485756
1722342339718,37415610505.5242
1722345538974,38931928023.95007
1722350168126,37047829094.443436
1722352524133,36789623808.3573
1722357221503,34493486169.01343
1722359528996,31755484454.646202
1722364122916,27837975524.405746
1722366080057,29868329428.91222
1722371714875,29148182751.74374
1722374239908,30449696234.04023
1722377183709,23784369026.804344
1722382030052,27499836726.14479
1722384168725,30598476075.12755
1722389133110,29311694135.934593
1722392510414,28648870235.449448
1722395565960,25570339402.358444
1722400478191,24228918740.95057
1722403130588,27970738496.93885
1722406964913,29065104972.693424
1722410883375,23745709428.923477
1722414935166,25713621003.984715
1722416569142,28683392276.386887
1722421054090,27177131078.51628
1722425353692,26098733737.72086
1722428179783,27826319072.24125
1722431904791,25704016524.50103
1722435269861,25073726852.602913
1722439923152,27211780228.081627
1722443547820,27371083253.06328
1722446195347,24159286008.49712
1722450927800,26789477532.65768
1722453275506,24097630061.20054
1722458213632,29091012644.74486
1722461742864,25895708982.35578
1722464871618,30846239918.858707
1722467868393,27616954831.89291
1722472077600,31702738432.301594
1722475980310,32785126192.25693
1722478766818,24480514435.728172
1722481313891,34622017241.209404
1722486279448,35845040019.47006
1722488443970,35902545216.616905
1722492302148,32205413270.85924
1722496891672,36203568404.94649
1722499916624,28617452636.229378
1722502933314,36212002590.69505
1722508297401,36784829115.75878
1722511155515,36847033145.86101
1722514629431,32828064071.84694
1722517448796,30297141514.142723
1722521460189,28092786313.522778
1722525033134,35644390324.896416
1722528803232,38076601037.94755
1722532851875,30191146293.649837
1722536843096,29648576052.127953
1722539699109,36115714583.58023
1722543588352,40146373729.77979
1722547490046,40132867595.29417
1722550375916,36355838704.95827
1722553298411,42733459226.02746
1722556829146,38911302447.60912
1722561588195,42531881886.19006
1722565436067,17943631118.492775
1722567692600,37885080277.7936
1722571790497,37543158603.33483
1722576388488,18609043918.607464
1722578986098,40103196712.266624
1722582889073,39322091971.205574
1722586493695,41033367246.225555
1722590094081,40350787229.9184
1722593696809,37692421359.23057
1722597283659,41607540163.800354
1722600294727,41845582782.73
1722604488981,41879775975.17412
1722608304171,40099922551.60709
1722610816576,30732704003.066288
1722615104166,39676161913.748764
1722618992970,45960352175.25461
1722621633786,42933232130.886086
1722626849635,39805194433.73028
1722630768412,44536544380.70786
1722633979082,38597093829.278435
1722636427256,40237615280.25514
1722640408634,44829303869.93758
1722643877052,44878514232.21223
1722648222825,44136374428.467026
1722651811509,47971433920.37681
1722655391280,47093485839.30481
1722657719875,47720934531.502045
1722662131477,46767162717.84269
1722665698742,46090947102.80705
1722669746447,46144671398.11515
1722672815841,45851031045.57551
1722676124340,40841956899.980644
1722679984451,45381543597.389656
1722683575700,42224305856.27772
1722687779360,39865592880.710495
1722691436790,22068641180.896317
1722694193642,33637932508.10441
1722698626858,35724241351.9092
1722702810049,31299890206.715633
1722706203212,34574796242.19731
1722708016354,36187403938.01172
1722712316678,36596314700.976494
1722717014158,31933441584.001793
1722719872873,34174501869.824608
1722723922773,34133092745.63713
1722727462809,33566813885.305973
1722731155417,32606523056.284603
1722734264169,28012443923.320656
1722737961369,25864484999.031796
1722741262747,26468743373.15841
1722745113566,28554248947.000046
1722747752406,19853034649.522327
1722751844057,28394048645.574387
1722755659141,25511824920.6895
1722759941871,28639055690.517563
1722762725949,28246377420.65659
1722765705566,25244082457.569344
1722770858160,28240869440.104053
1722773945795,25209338076.696632
1722776822881,28158891292.170113
1722780583304,25391487241.81976
1722784539369,26943373744.089928
1722787658916,30611157549.716568
1722792134601,30096196854.44934
1722795362393,6582588043.007971
1722799041777,28150992812.957943
1722802860565,27679299047.079876
1722805229315,29579112733.849567
1722809929022,32187258647.104137
1722814136490,31470547873.879147
1722817578265,30128366015.606163
1722821211555,32922016245.829304
1722825092479,50122090149.49124
1722827092985,46426245259.17886
1722831261966,55244335758.98814
1722834863904,57712928832.115395
1722838975528,65449293754.433266
1722843118603,73098901004.93806
1722844922383,78128461798.27446
1722850272722,68886764263.23001
1722852355009,85879946473.49594
1722857532060,84303677264.27866
1722860386940,92486265148.83142
1722864805329,99449893255.79529
1722868013966,103346721249.32011
1722871971536,113246144823.69016
1722875368589,116017530359.45685
1722878263492,117867549768.8524
1722882731101,115797967932.53976
1722885391989,116028607919.513
1722890214079,105078138340.84491
1722893605177,118244304055.53761
1722897265512,121425190037.07874
1722899605884,103443805223.01578
1722904421479,119849113375.97755
1722907222109,103492276720.61052
1722910533921,108997850593.16795
1722914489474,106064055540.31387
1722918824591,102988786954.45578
1722921923908,95405661798.76369
1722924957346,95456489479.26753
1722927933251,79960151173.80887
1722932574348,81235267877.89066
1722937160931,77597714326.176
1722939226937,72724197231.0846
1722943931875,76531155186.38918
1722947797319,70063476583.37889
1722949581783,70066185165.57227
1722954898463,64274367312.494064
1722958632397,60593109717.634
1722962175777,52244612542.44727
1722964005344,55345007060.54556
1722968782591,56908311199.6974
1722971242174,54580113067.31627
1722976121630,47481899703.85231
1722978297645,53554305286.705765
1722983157271,47378918017.18745
1722985752816,53030175600.23698
1722990733549,51925151519.52437
1722994435714,45841480030.94207
1722997952029,50493378681.96916
1722999892298,45696737514.03999
1723003496487,46718645301.745445
1723007307157,51651794438.73745
1723011164285,51523659645.90682
1723014292668,50907307116.44158
1723017882758,44536445382.48178
1723023653996,48030837129.095314
1723025023193,42941782292.27313
1723029632628,46044221262.276535
1723034507940,47112780500.94755
1723039591467,41199938965.939186
1723045561330,44016638745.54984
1723049992286,43590008116.35969
1723050331787,38566548379.365845
1723050420898,38566548379.365845
1723053738319,43189063062.810165
1723057607813,43800030586.31647
1723060965859,38354912992.10126
1723064694927,39728266756.594894
1723068507995,38813663843.022194
1723072234636,37542471720.1065
1723075582104,42655683909.98448
1723079153818,39907491721.61634
1723082916325,45531899267.776886
1723086431239,45321861536.17283
1723089744509,44795126313.62946
1723093746820,35138045100.22332
1723097612199,39322103401.58473
1723100470361,38946655112.9962
1723104869295,43599083847.79153
1723108646064,42496436771.4008
1723111260771,36425702708.341576
1723115688161,37858975907.491264
1723119295163,40964639589.86686
1723122658602,36900507385.56273
1723125770570,43020949069.14269
1723129391405,33675548481.0552
1723132876354,38939297669.60764
1723136977589,47191120308.228905
1723140311837,46748943598.06844
1723143792490,39035804995.0881
1723148338418,44311067126.43759
1723150862692,43464353633.21726
1723154493457,45219958287.70288
1723158976856,41441450004.72777
1723162709655,49405887526.4456
1723166259195,45339175351.10954
1723169653200,47272223126.47246
1723172427376,46341346231.69434
1723177064644,45930307243.39504
1723179883116,45706387869.71735
1723184205150,42342352708.45275
1723187920296,44964680271.82678
1723190459135,46628577053.3971
1723194934528,46426878898.07072
1723198669241,46369270493.621124
1723201787820,43130244441.31604
1723205573809,46843377014.888
1723208783312,44117653606.52751
1723212721533,45096670991.27863
1723216003192,40167427007.78615
1723219971116,42088613854.88578
1723223308993,37710884823.85635
1723226472388,40623584057.98777
1723230628906,35761526714.02822
1723234057778,39969646986.58452
1723237927369,37277465665.949776
1723241732526,39224142261.31317
1723244972617,36907899979.14343
1723248884591,34369776863.58998
1723252706433,34675466158.5553
1723255744258,34042755445.30539
1723259370646,33084522377.51954
1723263110662,28992138053.679108
1723266593769,32144043801.382923
1723269950174,30891793645.797047
1723273599232,30953654379.36152
1723278019690,27068661457.819244
1723281739417,29147542511.08173
1723285229770,29156415736.91936
1723288460169,24213476336.38039
1723291683832,27693326948.89258
1723295981270,18711737277.04758
1723299441997,24224315709.155704
1723302296627,22475890668.02374
1723306615050,21042456389.757015
1723309533729,19101648535.380722
1723313875172,19635724484.38838
1723317526768,18497646863.27703
1723320271656,17970834899.86925
1723324101051,16618846839.768637
1723327907455,14670954273.436073
1723330864241,15786237837.745644
1723334997494,14591265832.453323
1723338307559,13857676883.111893
1723341868265,13949665823.789158
1723345486692,13927870203.642399
1723349218827,14169540002.023561
1723352814538,14390927971.902271
1723356553665,14467662142.065489
1723360182597,14260684732.447647
1723363790073,11893583170.02755
1723367025635,12953964523.35542
1723371100467,14167617054.875452
1723374050172,15090476347.34263
1723377700760,14351517389.830994
1723382141545,16155409732.830627
1723385613903,14158348214.926327
1723388687804,15934229400.305079
1723393090017,17943733692.035328
1723395619476,18178447722.731045
1723399850643,18278477638.76837
1723404070667,17670716462.896576
1723407524657,19146070567.875057
1723410805910,20996473790.0382
1723414670841,22219642400.136703
1723418018331,21295945431.042088
1723420826166,21715994493.456894
1723425412875,24579835865.13604
1723429075963,24978467829.04142
1723432438571,25615518734.2414
1723436203302,25462520020.27783
1723439692093,25105525566.642494
1723443221985,24678853758.661118
1723446251195,24266442363.956375
1723450877650,26825961109.56732
1723453418109,28306600995.004078
1723457873963,28856379630.388657
1723461406972,27946493366.391014
1723464477221,31229753552.206455
1723468540672,27163217935.980278
1723472472725,33766029154.680557
1723475485984,35418531986.39324
1723479837854,37046417937.904884
1723483452964,39842483368.05591
1723486918827,40925832266.19068
1723490175485,37929466959.98136
1723494045451,40354442745.312515
1723497721240,36912251056.87445
1723501239701,35941423723.652306
1723504139096,37704096516.86542
1723507806838,40439663951.3801
1723511595334,36400843526.53924
1723514932257,39721510152.35372
1723519038951,35827454334.8356
1723522855826,38973461464.60111
1723526629709,37694331932.591736
1723529986177,36727530832.850464
1723532570292,39323695967.77144
1723537124123,38428799705.95102
1723540896909,37800190842.58907
1723543346632,37699297091.387634
1723547347455,36888162912.95918
1723550429938,35669551194.94841
1723554639670,35914034134.085594
1723558153370,32162382245.611805
1723561818810,28469809423.746807
1723566086515,30401867368.586666
1723568631438,31912189506.55016
1723572217304,25236894781.723145
1723576760855,32964914320.82871
1723580600816,30999774206.28364
1723583828309,26496604128.645607
1723586919348,32294150296.729324
1723591234790,32249506919.899734
1723593759020,31710460602.323174
1723597859402,29533305629.92021
1723601831757,28286621090.94464
