timestamp,price
1720678101053,58076.91671631687
1720681560240,57989.5194491571
1720685283601,58297.18918785991
1720688996078,58256.651035990544
1720692079534,58217.333484961615
1720696308246,58436.02488593827
1720699447742,58765.42029888775
1720702862798,58840.32992799079
1720706880875,58604.825054720255
1720710567406,57774.331554442106
1720713864820,57329.457940100125
1720717341005,57668.66994067551
1720720804950,57912.59210688968
1720724965144,57822.78440051746
1720728631910,57421.80533459587
1720732012080,57574.581649158696
1720735431035,57478.910091199745
1720739228088,57326.79288021803
1720742776153,57338.42217109978
1720746590228,57216.44460565351
1720750191443,56936.17300287056
1720753643821,57192.455603272676
1720757070942,56936.720942246706
1720761036894,56965.33819815058
1720764409775,57038.86797735148
1720767912409,57209.35935761241
1720771430507,57115.19554576349
1720775287281,57260.47198887669
1720778739266,56930.13742657175
1720782416600,57182.36962822978
1720785626511,57072.07994343006
1720789621779,57372.5993447411
1720793300022,57774.712259476575
1720797147011,57978.398184404345
1720800102442,58208.3158678381
1720804085467,58039.52322800936
1720807633532,58094.47666252344
1720810892408,58310.980967776224
1720814890479,57724.6294394471
1720818118863,57564.47481376711
1720821706040,57601.242232101686
1720825611258,57741.78760598596
1720829229039,57876.37384720089
1720832959898,57818.993836784706
1720836613026,57875.27087694104
1720839885145,57965.91700566508
1720843235562,57834.463134063
1720846838147,57795.28976894547
1720850532256,58079.32469343483
1720854150380,58051.95310684931
1720857996365,58143.43107347114
1720861273976,58031.620969251846
1720864966594,58713.8547786192
1720868817050,58409.624456662576
1720872255093,58516.533287708495
1720876053016,58775.55485087848
1720879499740,58600.15872525685
1720883030580,58788.63907304515
1720886902141,58799.39040493895
1720890226173,58620.62628856922
1720894190269,58775.69500096371
1720897764818,58667.7987229473
1720901367579,58607.32407797006
1720904627540,58611.52229196427
1720908503286,58697.87243688947
1720911675611,59468.70435751196
1720915434577,59243.90724033287
1720919203234,59853.44861354578
1720922695156,59743.941788773656
1720926088366,59379.36393666037
1720929761655,59488.175182718296
1720933681183,60150.163597970684
1720937408056,60214.36763074621
1720940995258,59984.65762595794
1720944297924,60097.322837311534
1720948198821,60271.26869875073
1720951760681,60177.292569808065
1720955016203,59941.15613408041
1720958659221,60118.991511978995
1720962181943,59612.65548216775
1720965817096,59711.46094543786
1720969433476,60065.86230213515
1720972907238,60161.01663767256
1720976551147,60105.30674070386
1720980584279,60059.69256017659
1720983687049,60050.742527089096
1720987686795,59931.33689327525
1720991205508,60067.87504727605
1720994962032,61154.25049027309
1720998624402,60853.24309488443
1721002161002,60881.48885782499
1721005656227,61229.480385878865
1721009000503,61426.756346514296
1721012533357,62576.12941558953
1721016205138,62652.102418708375
1721020189582,62601.21539596413
1721023887097,62758.97597203408
1721027136325,62949.67638884755
1721030598690,62890.40632199661
1721034414460,62780.86549256509
1721038109337,62751.71811398488
1721041884499,62580.176000609245
1721045046838,62468.314406226025
1721048810037,62732.57146771641
1721052715503,62865.69466528791
1721056085395,63270.41832525062
1721059380311,63072.320176727175
1721063251234,63281.61714686876
1721066627821,63128.74570297137
1721070308379,63556.877053620046
1721073827154,63425.52176425553
1721077714458,63765.75236709564
1721081480785,63705.15201182238
1721084808732,64315.59239185009
1721088599658,64894.80923587094
1721091854722,64636.81716840933
1721095916362,64781.59633903313
1721099120442,64885.241268445745
1721102709705,64774.95557913305
1721106009470,64516.59579834891
1721109980553,63630.04229989184
1721113565601,62801.117747491146
1721116858634,62909.93699601887
1721120866728,62768.69454731729
1721124540330,63136.05202803013
1721127671759,63481.47969338322
1721131492927,63795.90436231302
1721135179874,63774.623843572
1721138850507,63179.658545696824
1721142511879,63898.0794376149
1721146025641,65235.73062171311
1721149470090,64435.20570024861
1721152941050,64566.00222661687
1721156567814,64780.92991307614
1721160652288,65144.970819556984
1721164160075,64772.756090466675
1721167589181,64566.06071322991
1721171292343,64698.987079558225
1721174886489,65178.21786410649
1721178633147,65621.07086132235
1721181721220,65663.96246100322
1721185760596,65724.43070784534
1721189044908,65727.38563188832
1721193211338,65866.76728301505
1721196440297,65691.81355407793
1721200338701,65580.27545006957
1721203779645,65316.587628053414
1721207120758,65203.83934198469
1721210950870,65209.820079650875
1721214402732,65077.63026247519
1721218120018,64838.2623882498
1721221426557,64734.50728516352
1721225454493,65021.51236363203
1721228696636,65024.15480192185
1721232520207,64689.74595192153
1721236070908,64340.502941883205
1721239661357,64246.41763737234
1721243305414,64576.21887222642
1721246714204,64591.54908451396
1721250039330,64523.47476463111
1721253994001,64352.04165931211
1721257502078,64288.46405518303
1721261001358,64101.49229397971
1721264444078,64543.149741454596
1721268272166,64667.536281704495
1721272156174,64638.949054802986
1721275762208,64785.32198038902
1721279494973,64639.0270103694
1721283094851,64817.12652407137
1721286364201,65005.47170329841
1721289811488,64714.2525694089
1721293357499,64955.2253984854
1721297524854,64720.07674355206
1721301054036,64619.52454366042
1721304107150,64667.49854157397
1721307609263,64897.466640545805
1721311447986,64654.91835236968
1721315383163,63771.94116284888
1721319245584,63676.04850620038
1721322573031,63940.49373036791
1721325776875,63590.66331234905
1721329337513,63590.63618283955
1721333533311,63604.750257719155
1721336907350,63747.28527433048
1721340738848,63705.35583839652
1721344307763,63981.370034196996
1721347727153,63975.96715356269
1721351130831,63565.528204915856
1721354550260,63809.22054036418
1721358321433,63838.349226737955
1721362322194,64192.30665062532
1721365785217,64130.08316868449
1721368823847,64221.280424641045
1721372727229,64183.36643211268
1721376666615,63824.805155061695
1721380138242,63869.76609325864
1721383461983,63672.044363448615
1721387204573,64091.17432236077
1721390659242,64043.14970164301
1721394652763,64397.689991955085
1721398048356,65163.527672846656
1721401211015,65658.89779660033
1721405370870,66380.8935458446
1721408970105,66302.72588518042
1721412727621,66571.72882588342
1721415761784,66829.52204964789
1721419354315,67265.13367947098
1721423015086,66943.57401197092
1721426552715,66917.57260080865
1721430394618,66726.52875458487
1721434204564,66659.36403104197
1721437426051,66484.87866164831
1721440838255,66298.72115095778
1721444723047,66623.85624202447
1721448585771,66566.6291426702
1721452185385,66642.59233018276
1721455675479,66568.17448441216
1721458959169,66659.32423637372
1721462959746,66534.62101397967
1721466275930,66548.11927255774
1721470171855,66660.80847569843
1721473483894,66560.43534812235
1721476864218,66509.77639051678
1721480859527,66527.26100565071
1721484575273,66588.76510262096
1721488183806,66655.35074566986
1721491780472,66832.32565565783
1721494889318,66853.12817378907
1721498693185,67450.51323577235
1721502542921,67448.6858895166
1721506083931,67338.0822557102
1721509315316,67379.16287937594
1721512994211,67124.6556080514
1721517016843,67134.53160659164
1721520623454,67104.22118882959
1721523792519,67056.21625885785
1721527459414,67291.21529491036
1721530867524,67331.53643498228
1721534604523,67202.73761655409
1721538184194,67053.89070690276
1721542073838,67090.70761465676
1721545419233,66718.61623587705
1721548851192,66756.57142290594
1721552452513,66822.40282024264
1721556112848,66985.74445047512
1721559678817,66886.69605388425
1721563375153,66883.90222199584
1721567452531,66996.57279289034
1721570956594,66839.245024825
1721574197822,67292.99518997723
1721577883631,67212.4979759114
1721581589859,67517.0750399032
1721585321999,66656.74254454274
1721589046474,66804.10902865918
1721592652689,67295.51327779717
1721595831855,67719.15538596455
1721599611954,68175.02451860612
1721603087060,68011.0273007143
1721606557090,68167.78452534138
1721610182487,68080.21310452391
1721614096435,67851.81640902247
1721617744463,68023.17556490241
1721620920371,67895.44798763118
1721625257617,67820.19042115669
1721628153617,67638.94662805958
1721631695508,67414.73512180289
1721635713515,67241.16858195442
1721639504462,67237.8760447406
1721642530104,67362.28937566605
1721646527379,67449.56524078002
1721649756944,67548.3359838079
1721653848353,67801.39836980225
1721656892075,67088.71348756884
1721660870734,66849.48086882262
1721664152687,67071.9820190575
1721667908037,67004.33329835009
1721671346915,67406.17177075725
1721675452781,67445.01970549818
1721679070694,68038.46451277829
1721682697416,67928.24675408697
1721685761284,67821.51442139022
1721689711030,67530.50708584284
1721693385550,67620.04159250173
1721697063129,67443.08356677454
1721700656679,67495.34424861985
1721704053038,67681.93315249645
1721707488781,67466.64586739332
1721710988608,66997.752572542
1721715150475,66728.26447054958
1721718395203,66573.96799512621
1721721748316,66547.68902864128
1721725250858,66955.89302043982
1721728833757,67022.61489615958
1721732436914,66927.7693718335
1721736278783,66707.65415572512
1721739949436,66547.64952858085
1721743466019,66115.13852805208
1721746937922,67232.1099529616
1721752696274,66302.5528078418
1721756051099,65978.17813004697
1721759783982,65785.50593896376
1721762208605,66006.08864290864
1721765061992,65550.6111010191
1721768421042,65939.65251217571
1721772538956,65965.60423006085
1721775691485,65930.88044053968
1721779220769,65942.41746522837
1721783082498,65779.77376801085
1721786654342,65679.16569478507
1721790280216,65951.1084397178
1721793862911,66050.72687483058
1721798173937,65795.95176953415
1721801812350,65872.72631174345
1721806354690,66016.74289789269
1721809108753,66000.76658129529
1721811640958,66456.47345126314
1721817229151,66396.04869726383
1721820694766,66467.54238124813
1721823505633,66438.95525412414
1721827020022,66476.10276492724
1721831064388,66795.09729397231
1721834932865,66190.20109070123
1721839127475,66348.12971900392
1721842093989,66549.47643427133
1721846256061,66154.44744371835
1721849755149,66061.73458661836
1721852792907,65945.58762844752
1721857053113,65418.79740596946
1721859099814,65507.31277984199
1721862198379,65266.98516408711
1721865655709,65403.53513022529
1721871441631,64333.629956531084
1721873178524,64288.058929939034
1721876734795,64247.21309734033
1721880162081,64047.17595824331
1721884369518,64281.43999006733
1721889437278,64119.198118529355
1721893109490,64303.87816963069
1721894729814,64148.47274233018
1721898943133,64337.60914523049
1721903292889,64022.66554565128
1721906857211,64229.62895703639
1721911127903,64256.441208547694
1721913467270,64064.192959432585
1721918168876,64321.90651468951
1721920860374,64989.86512027573
1721924034270,64671.98258249975
1721927634564,65016.85661106034
1721932693239,64929.34548813703
1721936263185,64980.25092221036
1721939006199,64641.01794041171
1721941734219,65383.71209835114
1721947154866,65781.15274836832
1721949633957,65728.55255821452
1721954207605,65934.38262972682
1721957834551,66229.384861919
1721961073819,66656.51116641973
1721962906245,67163.34675639341
1721967213059,67064.12531350476
1721970886720,66887.9992456702
1721975885466,66989.07196288057
1721979755651,66967.76204456715
1721983261539,67011.63783301436
1721986942021,67283.39436752646
1721990485571,67331.55723786705
1721993979286,67164.74151146253
1721997637532,67168.23052316325
1721999025954,67238.41851653687
1722002446094,67898.78212995737
1722006436752,67489.34883653157
1722011812338,67634.48384155628
1722015395799,67605.5458121054
1722018325161,67597.87877908723
1722021217134,67675.04802969976
1722024263281,68055.62958045409
1722029996023,67927.1815721192
1722033187921,68002.20371961023
1722035503101,67893.79481158075
1722040291827,67887.12725422553
1722042402583,67858.36647491758
1722047807623,67853.86050258305
1722050048341,67857.62514972342
1722054572184,67870.75880606714
1722058738308,67968.83116831073
1722061746730,67966.05076228414
1722063748806,68094.83288549854
1722069575044,67978.60677056958
1722072480599,68172.89141855619
1722075399625,68264.63249907097
1722078588518,68155.25557020864
1722082673815,68401.75451562958
1722086991205,68777.02914771881
1722090690042,68840.12847770119
1722093119475,68808.63805059477
1722096729700,68975.1875812349
1722101237532,68634.95084758657
1722104562862,68812.56765694234
1722108560029,68540.34179825679
1722112488838,67452.42722668775
1722116217785,68982.9911411051
1722117998516,68879.51408742704
1722123221023,68216.87927537797
1722126739535,68016.39188405618
1722129773532,67903.08839843822
1722133228315,68002.14765608562
1722136386258,68090.48227791698
1722139899689,67990.86700586208
1722143434464,67146.3507205186
1722147611748,67469.29461036998
1722151600809,67376.84924958902
1722154231647,67474.70089526717
1722159154527,67351.48146051419
1722161434017,67442.22489882629
1722166235709,67767.51481897775
1722168644227,67759.14476715641
1722172506440,68017.20901942626
1722176189856,67873.70267347398
1722180253385,67663.70310802845
1722183209271,67687.5584306768
1722186447267,67818.22479762764
1722191189723,68100.36143846868
1722193526081,68252.0075225683
1722198191470,68084.62941905642
1722202191024,67899.50569692253
1722204542773,68132.73823606098
1722209189007,68093.60488586598
1722212542175,68602.63942972722
1722215880301,68566.78978179219
1722219781472,69209.70495041611
1722223714559,69453.12476789887
1722227548810,69312.63071005039
1722229609301,69433.30908961584
1722234685354,69842.89084916878
1722238268307,69517.17670234649
1722240551079,69502.83324046651
1722245322418,69550.61181538792
1722247457682,69506.51610571225
1722252340606,69801.2338790448
1722256131647,69578.0868687256
1722258071053,69825.28910842555
1722263437732,68779.36958477591
1722266315582,67978.65056486202
1722270070916,67888.23472309628
1722274068293,66843.5884601612
1722276276984,67017.24285801395
1722280911579,67431.81775217736
1722284036233,67282.62285948903
1722288045575,67153.23239519885
1722291111030,67422.2458091223
1722295088002,67010.30916057936
1722298225993,66667.23020827338
1722302552578,66709.58153369007
1722305689250,66376.34485154577
1722309505833,66570.68464574698
1722313428518,66608.23636409253
1722316737186,66636.84180431109
1722321523158,66703.14627752565
1722328031306,66803.00347314189
1722330584310,66816.87930477681
1722333976980,66605.77202111392
1722337654428,66566.41581409478
1722342339718,66489.48680529871
1722345538974,66765.21524704206
1722350168126,66089.56513985805
1722352524133,65932.36496728996
1722357221503,66301.49821105304
1722359528996,65961.62092939996
1722364122916,65966.88520188523
1722366080057,65772.99546049278
1722371714875,65991.776808522
1722374239908,66071.42724890674
1722377183709,66292.48326629534
1722382030052,66151.59894062627
1722384168725,66191.9479518304
1722389133110,66308.98255104054
1722392510414,66180.95068053943
1722395565960,66140.31416912038
1722400478191,65811.86704215518
1722403130588,65671.07335635036
1722406964913,66268.72799876283
1722410883375,66385.09276454152
1722414935166,66249.13028331305
1722416569142,66280.11313150806
1722421054090,66101.85982716623
1722425353692,66053.53721834545
1722428179783,66071.20305771513
1722431904791,66274.41739013257
1722435269861,66654.06716687835
1722439923152,66378.9881926607
1722443547820,66481.01490955359
1722446195347,66405.45107443343
1722450927800,66211.70384570683
1722453275506,66342.2801844527
1722458213632,64700.299361570294
1722461742864,64666.3291991292
1722464871618,64765.96382310313
1722467868393,64730.2342570455
1722472077600,64582.760918814434
1722475980310,64567.41120186603
1722478766818,64160.6993344809
1722481313891,64097.714930570866
1722486279448,63834.80063494772
1722488443970,63721.93355153429
1722492302148,64274.351929349235
1722496891672,64420.621183666044
1722499916624,64389.39445686197
1722502933314,64481.80674403229
1722508297401,64378.218179300435
1722511155515,64455.29566400672
1722514629431,64775.5764047226
1722517448796,64863.734243143386
1722521460189,64502.95844934308
1722525033134,63653.73204764945
1722528803232,63039.61321929871
1722532851875,62632.715920296716
1722536843096,63009.64215986377
1722539699109,63114.796938027175
1722543588352,63470.00809338543
1722547490046,64739.04900637115
1722550375916,65192.92208936958
1722553298411,65113.968146280924
1722556829146,65357.52960767435
1722561588195,64651.809067422546
1722565436067,64591.13842610765
1722567692600,64296.111002891805
1722571790497,64570.26276602138
1722576388488,64261.64068615695
1722578986098,64023.16182936194
1722582889073,64285.26864036492
1722586493695,64174.82045353116
1722590094081,64419.574121813355
1722593696809,64343.201131025715
1722597283659,64639.720532610874
1722600294727,64604.6161112339
1722604488981,64577.69967504684
1722608304171,64454.89987171481
1722610816576,63643.178705886974
1722615104166,63420.865118766706
1722618992970,63362.686109651186
1722621633786,63045.10495467909
1722626849635,62799.98379156461
1722630768412,62194.58031168041
1722633979082,62022.838931858605
1722636427256,62033.37243823208
1722640408634,61613.95174407245
1722643877052,61432.842683725976
1722648222825,60704.443827114264
1722651811509,61474.314339142365
1722655391280,61565.257396702924
1722657719875,61780.32197507872
1722662131477,61630.62375172196
1722665698742,61659.76364409607
1722669746447,61708.649582510785
1722672815841,61643.415454258946
1722676124340,61533.55598525428
1722679984451,61714.67435584251
1722683575700,61795.80497075898
1722687779360,61938.83695126013
1722691436790,61898.42857161585
1722694193642,62043.34308752476
1722698626858,61751.920475068335
1722702810049,60743.11330851945
1722706203212,60640.511771375175
1722708016354,60576.84288062203
1722712316678,60237.708892119685
1722717014158,60437.43758674458
1722719872873,60315.13301849382
1722723922773,60600.733873834964
1722727462809,60621.40801219012
1722731155417,60746.87044279332
1722734264169,60559.23012888138
1722737961369,60835.419680071514
1722741262747,60846.0455362433
1722745113566,60684.38109067946
1722747752406,60541.50382413442
1722751844057,60769.05190913926
1722755659141,60747.687015009644
1722759941871,60366.13355439771
1722762725949,60490.25945703675
1722765705566,60686.32463862168
1722770858160,60920.250152970904
1722773945795,60795.27269036916
1722776822881,60941.980063608215
1722780583304,60798.02434232199
1722784539369,59349.20006754411
1722787658916,58959.64100098811
1722792134601,58147.364386578934
1722795362393,57866.503799085
1722799041777,58969.111814217504
1722802860565,59501.137300427734
1722805229315,58984.05335283566
1722809929022,59098.092518146
1722814136490,58536.76642705688
1722817578265,57775.16303729579
1722821211555,54702.15109899909
1722825092479,54384.508385711764
1722827092985,54425.23696422312
1722831261966,54193.83649678529
1722834863904,52590.346499055944
1722838975528,50942.465792781295
1722843118603,52777.877281798945
1722844922383,52675.12807997217
1722850272722,52779.79161676295
1722852355009,52610.72506406195
1722857532060,51544.978580686
1722860386940,50793.76968498841
1722864805329,49781.9250782462
1722868013966,53604.81215989215
1722871971536,54385.20938613709
1722875368589,55156.98724155762
1722878263492,54562.70896174501
1722882731101,53827.13381495227
1722885391989,53020.484783945656
1722890214079,53931.39337023398
1722893605177,54660.388296832796
1722897265512,55059.3860065648
1722899605884,54997.013258500716
1722904421479,55700.344375614244
1722907222109,56107.300769246365
1722910533921,55723.39417813769
1722914489474,55595.75231005507
1722918824591,55677.185757782
1722921923908,55516.08048525463
1722924957346,55823.80479147471
1722927933251,55800.90611324363
1722932574348,55622.343343670356
1722937160931,54908.91997766227
1722939226937,55163.84054313526
1722943931875,55031.53613390995
1722947797319,55227.07241563498
1722949581783,54822.41810694833
1722954898463,56335.81368236914
1722958632397,55957.71788011467
1722962175777,56370.28725779281
1722964005344,56943.2216474051
1722968782591,56903.21313416625
1722971242174,56582.660082632225
1722976121630,56500.051367660126
1722978297645,56561.45222074595
1722983157271,56924.61609078475
1722985752816,56179.93015850327
1722990733549,55959.91503304742
1722994435714,56178.56134305831
1722997952029,57265.44657533111
1722999892298,56768.59455672353
1723003496487,56835.71427618933
1723007307157,57196.84137458552
1723011164285,56850.93155207744
1723014292668,56763.60817851029
1723017882758,56946.09861926098
1723023653996,57513.0242056751
1723025023193,57356.352899389254
1723029632628,57340.68355083276
1723034507940,57078.21970198642
1723039591467,56840.12804752324
1723045561330,55927.19613670224
1723049992286,56230.11653893656
1723050331787,56228.69233080016
1723050420898,56228.69233080016
1723053738319,55732.73002515454
1723057607813,55136.98007317448
1723060965859,54770.26436291755
1723064694927,55092.04734642424
1723068507995,55380.43224071477
1723072234636,55330.62867034117
1723075582104,55243.31644345637
1723079153818,55355.55945330946
1723082916325,57203.565105409856
1723086431239,57597.17013186934
1723089744509,57055.895209571914
1723093746820,56920.024824413544
1723097612199,56901.8370801831
1723100470361,57188.716484365876
1723104869295,57203.821763159576
1723108646064,57137.33954765334
1723111260771,57404.881396517965
1723115688161,57408.0583396215
1723119295163,57228.97327078708
1723122658602,57898.76705051001
1723125770570,57243.153212288504
1723129391405,58946.741684565946
1723132876354,59462.286313956494
1723136977589,59333.60663868314
1723140311837,59487.12318611603
1723143792490,59352.86875324068
1723148338418,59490.484942916584
1723150862692,59566.097976341945
1723154493457,61239.39856540883
1723158976856,62394.50222385904
1723162709655,61564.07465757101
1723166259195,61150.03214756077
1723169653200,61465.59987449855
1723172427376,61289.69694335523
1723177064644,61291.26032291561
1723179883116,60727.73255039013
1723184205150,60883.07611311637
1723187920296,61046.12709716163
1723190459135,60891.03339113487
1723194934528,61206.746877707235
1723198669241,60790.8033279939
1723201787820,60718.10321459066
1723205573809,60671.8489929388
1723208783312,60586.674084173086
1723212721533,60655.85400268745
1723216003192,60521.27327588875
1723219971116,59882.91471121322
1723223308993,60394.197258554974
1723226472388,60217.88807352617
1723230628906,60258.14784461559
1723234057778,60632.104190329905
1723237927369,60144.842362760035
1723241732526,60379.369690744454
1723244972617,60669.64683588142
1723248884591,60755.111202226646
1723252706433,60962.50427379994
1723255744258,60507.50499256308
1723259370646,60410.25425128342
1723263110662,60367.96063350845
1723266593769,60368.84402289579
1723269950174,60399.700893409936
1723273599232,60567.747299370836
1723278019690,60791.35658656173
1723281739417,60822.15156653687
1723285229770,60957.17085877937
1723288460169,60885.40360711779
1723291683832,60904.07764531184
1723295981270,60615.77679033893
1723299441997,60551.785330864404
1723302296627,60665.619221873094
1723306615050,60614.99746703881
1723309533729,60677.646652642696
1723313875172,61195.035718238294
1723317526768,60917.447878143765
1723320271656,61025.327156937135
1723324101051,61014.11680598037
1723327907455,61012.764932953134
1723330864241,60922.187767328905
1723334997494,61011.134834720804
1723338307559,61100.641864870006
1723341868265,61139.79916109989
1723345486692,61021.307089617876
1723349218827,61100.31910266797
1723352814538,60966.178059690064
1723356553665,61056.25916994057
1723360182597,61141.70428796424
1723363790073,61279.09089914344
1723367025635,61272.181426460964
1723371100467,61198.89822854139
1723374050172,61117.89664074487
1723377700760,60707.95399897831
1723382141545,60313.6607485688
1723385613903,60364.759981356496
1723388687804,60332.94765609406
1723393090017,60037.409793395156
1723395619476,60181.83158786765
1723399850643,60224.756927116745
1723404070667,60080.736165909206
1723407524657,58934.90926747568
1723410805910,58371.55454267009
1723414670841,58769.693922188424
1723418018331,58844.58510274143
1723420826166,58804.23449992608
1723425412875,58661.41383715496
1723429075963,58608.72435938079
1723432438571,58554.46081213625
1723436203302,58431.11518125146
1723439692093,58600.66576891849
1723443221985,58437.06364064398
1723446251195,58448.86585917062
1723450877650,58812.20051163998
1723453418109,58303.406724980516
1723457873963,58223.513740514
1723461406972,59372.15000462517
1723464477221,59714.60252234014
1723468540672,59768.523472827816
1723472472725,59177.9964628881
1723475485984,60140.893484773536
1723479837854,59701.57143830804
1723483452964,59808.77022585978
1723486918827,59244.19489833363
1723490175485,59043.951298881395
1723494045451,59252.87617331191
1723497721240,58733.30616009725
1723501239701,59160.940626575415
1723504139096,59193.79443709478
1723507806838,59487.84718712906
1723511595334,59616.15061031841
1723514932257,59645.69569462356
1723519038951,59196.59489093399
1723522855826,58948.845278903515
1723526629709,59206.26829520003
1723529986177,59210.93641438889
1723532570292,59392.98070471743
1723537124123,59326.83192545242
1723540896909,58867.89565221312
1723543346632,58968.03485419861
1723547347455,58726.82476342119
1723550429938,58802.04160747715
1723554639670,59066.919311197
1723558153370,59374.14959473762
1723561818810,59639.09853912866
1723566086515,59982.698175257654
1723568631438,61213.260164439576
1723572217304,61213.05752654258
1723576760855,60586.49440610235
1723580600816,60700.017313229466
1723583828309,60634.62198998188
1723586919348,60930.70826903593
1723591234790,60520.521585843
1723593759020,60611.1178437017
1723597859402,60754.85111728312
1723601831757,60680.99542837812
1723605626493,60974.5246749954
